name
"""Weird Al"" Yankovic"
50 Cent
Lisa Gay Hamilton
Lisa Gaye
Lisa Griffiths
Lisa Hart Carroll
Lisa Henni
Lisa Hogg
Lisa Houle
Lisa Jakub
Lisa Jane Persky
Lisa K. Wyatt
Lisa Kaplan
Lisa Kay
Lisa Kudrow
Lisa Lackey
Lisa Langlois
Lisa Marcos
Lisa Nicole Carson
Lisa Owen
Lisa Pelikan
Lisa Ray
Lisa Roberts Gillan
Lisa Rodríguez
Lisa Ryder
Lisa Schwartz
Lisa Spoonhauer
Lisa Stewart
Lisa Summerour
Lisa Thoreson
Lisa Thornhill
Lisa Vidal
Lisa Vischer
Lisa Whelchel
Lisa Wilcox
Lisa Zane
LisaRaye McCoy
Lissa Patton Rudder
Litefoot
Liu Chia-Liang
Liu Gang
Liu Hua
Liu Peiqi
Liu Ye
Liu Yifei
Liu Zhong Yuan
Liv Tyler
Liv Ullmann
Livingston Oden
Livio Lorenzon
Liya Kebede
Liz Cackowski
Liz Gallardo
Liz Sagal
Liz Sheridan
Liz Smith
Liz White
Liza Colón-Zayas
Liza Lapira
Liza Minnelli
Liza Weil
Lizzie Brocheré
Lizzy Caplan
Ljubomir Kerekeš
Lloyd Adams
Lloyd Berry
Lloyd Bochner
Lloyd Bridges
Lloyd Clay Brown
Lloyd Kaufman
Lloyd Owen
Lloyd Warner
Llysa Rie Lesaka
Lo Hoi-Pang
Loan Chabanol
Loanne Bishop
Lobo Chan
Lobo Sebastian
Lochlyn Munro
Lodric D. Collins
Loene Carmen
Logan Bartholomew
Logan Lerman
Logan Manus
Logan Marshall-Green
Logan Polish
Logan Shea
Logan White
Logan Wong
Lois Chiles
Lois Kelly-Miller
Lois Maxwell
Lois Nettleton
Lois Smith
Lola Boorman
Lola Deem
Lola Dueñas
Lola Glaudini
Lola Kirke
Lolita Davidovich
Lolita Milyavskaya
Lolo Jones
Lombardo Boyar
Lon Chaney Jr.
London Clark
Lonette McKee
Long Nguyen
Loni Anderson
Loni Love
Lonnie Farmer
Lonny Ross
Lorelei Linklater
Lorella Cravotta
Loren Dean
Loren Omer
Lorena Feijóo
Lorene Noh
Lorene Yarnell Jansson
Lorenza Izzo
Lorenzo Ausilia-Foret
Loreto Murray
Loreto Peralta
Loretta Devine
Lori Cardille
Lori Heuring
Lori Petty
Lori Singer
Loris Loddi
Lorna Patterson
Lorna Raver
Lorna Scott
Lorraine Bracco
Lorraine Bruce
Lorraine Gary
Lorraine Nicholson
Lorraine Pilkington
Lorraine Stanley
Lorraine Toussaint
Lorri Bagley
Loryn Locklin
Lothaire Bluteau
Lotta Losten
Lotte Lenya
Lotte Verbeek
Lou Adler
Lou B. Washington
Lou Diamond Phillips
Lou Ferrigno
Lou Hancock
Lou Hirsch
Lou Jacobi
Lou Merrill
Lou Myers
Lou Perryman
Lou Romano
Lou Taylor Pucci
Lou Wagner
Louane Emera
Louie Leonardo
Louis Bertignac
Louis Brooke
Louis C.K.
Louis Calhern
Louis Cheung
Louis Dempsey
Louis Ferreira
Louis Gossett
Louis Herthum
Louis Jourdan
Louis Koo
Louis Lombardi
Louis Mandylor
Louis Mustillo
Louis Negin
Louis Ozawa Changchien
Louis Schaefer
Louis Tomlinson
Louis Vanaria
Louisa Abernathy
Louisa Krause
Louisa Milwood-Haigh
Louisa Moritz
Louise Bourgoin
Louise Brealey
Louise Brooks
Louise Delamere
Louise Dylan
Louise Fletcher
Louise Goodall
Louise Grinberg
Louise Lasser
Louise Lemoine Torrès
Louise Linton
Louise Lombard
Louise Portal
Louise Sorel
Louise Stratten
Louise Troy
Louise Wallon
Lourenço Mutarelli
Lowell Ganz
Lowell Landes
Loïc Pichon
Lu Wei
Lubna Azabal
Lubomir Bukovy
Luc Bierme
Luca Angeletti
Luca Calvani
Luca Gelberg
Lucas Babin
Lucas Belvaux
Lucas Black
Lucas Blaney
Lucas Bryant
Lucas Dawson
Lucas Elliot Eberl
Lucas Grabeel
Lucas Hedges
Lucas Jade Zumann
Lucas Neff
Lucas Papaelias
Lucas Till
Luce Rains
Luci Pereira
Lucia Rijker
Luciana Paluzzi
Luciano Rauso
Lucie Arnaz
Lucien Prival
Lucille Ball
Lucille Bliss
Lucille La Verne
Lucille Soong
Lucinda Jenney
Luck Mervil
Lucy Cohu
Lucy Davis
Lucy Deakins
Lucy Fry
Lucy Gaskell
Lucy Hutchinson
Lucy Lawless
Lucy Liu
Lucy Punch
Lucy Walters
Lucía Maciel
Ludacris
Ludger Pistor
Ludi Boeken
Ludivine Sagnier
Ludwig Donath
Luenell
Luigi Pistilli
Luis Bredow
Luis Chávez
Luis Da Silva Jr.
Luis Fernando Peña
Luis Guizar
Luis Guzmán
Luis Javier
Luis Miranda
Luis Núñez
Luis Raúl
Luis Tosar
Luisa D'Oliveira
Luisa Ranieri
Luiz Melodia
Lukas Behnken
Lukas Haas
Luke Askew
Luke Benward
Luke Bracey
Luke Edwards
Luke Evans
Luke Ford
Luke Goss
Luke Grimes
Luke Halpin
Luke Hawker
Luke Hayden
Luke Kirby
Luke Kleintank
Luke LaFontaine
Luke Mably
Luke Newberry
Luke Pasqualino
Luke Perry
Luke Spill
Luke Sunshine
Luke Treadaway
Luke Tyler
Luke Wilson
Lulu Wilson
Lumi Cavazos
Luminița Gheorghiu
Lunetta Savino
Luo Jin
Luo Lan
Lupe Ontiveros
Lupita Nyong'o
Lurene Tuttle
Lusia Strus
Lutero Luiz
Lutz Halbhubner
Luz Garcia
Lydia Blanco Garza
Lydia Hearst
Lydia Hull
Lydia Leonard
Lydia McLane
Lydia Wilson
Lydie Denier
Lyle Bettger
Lyle Conway
Lyle Kanouse
Lyle Lovett
Lymari Nadal
Lynda Boyd
Lynda Carter
Lyndon Smith
Lyndsey Marshal
Lyndsy Fonseca
Lynette Bennett
Lynn 'Red' Williams
Lynn Chen
Lynn Cohen
Lynn Collins
Lynn Ferguson
Lynn Hung
Lynn Lowry
Lynn Redgrave
Lynn Whitfield
Lynn-Holly Johnson
Lynndie England
Lynne Gorman
Lynne Thigpen
Lynnsee Provence
Lynsey Baxter
Lynsey Taylor Mackay
Lyriq Bent
Lysette Anthony
Lyubov Agapova
Lyubov Kazakova
Lyubov Petrova
Lyudmila Artemeva
Léa Drucker
Léa Seydoux
Léonard Louf
Léticia Belliccini
M. Emmet Walsh
M. Night Shyamalan
M.C. Gainey
M.L. Piyapas Bhirombhakdi
Ma Dong-seok
Maaya Sakamoto
Mabel King
Mabel Rivera
Mabel Wharekawa
Mac McDonald
MacInTalk
Macarena Gómez
Macaulay Culkin
Macha Grenon
Macha Méril
Machine Gun Kelly
Mackenzie Astin
Mackenzie Crook
Mackenzie Davis
Mackenzie Firgens
Mackenzie Foy
Mackenzie Gray
Mackenzie Mowat
Mackenzie Phillips
Mackie Burt
Mackintosh Muggleton
Macon Blair
Macy Gray
Maddalena Ischiale
Maddie Corman
Maddison Brown
Maddison Joyce
Maddy Curley
Madeleine Carroll
Madeleine Daly
Madeleine Eastoe
Madeleine Greaves
Madeleine Lebeau
Madeleine Potter
Madeleine Sami
Madeleine Sherwood
Madeleine Stowe
Madeleine Waters
Madeline Carroll
Madeline Kahn
Madeline Vail
Madeline Zima
Madhav Sharma
Madhavan
Madhur Jaffrey
Madhur Mittal
Madisen Beaty
Madison Cook
Madison Davenport
Madison Eginton
Madison Lawlor
Madison Lintz
Madison Pettis
Madison Wolfe
Madisyn Shipman
Madonna
Mads Mikkelsen
Mads Sjøgård Pettersen
Mae Clarke
Mae Marsh
Mae Questel
Mae West
Mae Whitman
Maedeh Tahmasebi
Maestro
Maeve Andrews
Maeve Dermody
Maeve Press
Maeve Quinlan
Magaly Solier
Magda Apanowicz
Magda Szubanski
Magdy Ashour
Maggie Castle
Maggie Cheung
Maggie Elizabeth Jones
Maggie Grace
Maggie Gyllenhaal
Maggie Han
Maggie McCarthy
Maggie Moore
Maggie Q
Maggie Siff
Maggie Smith
Maggie Wheeler
Magi Avila
Magnús Scheving
Mahershala Ali
Mahesh Manjrekar
Mahmoud Assadollahi
Mahmut Suvakci
Mai Charoenpura
Maia Campbell
Maia Morgenstern
Maia Sethna
Maia Wilson
Maika Monroe
Maike Meijer
Maiko
Maile Flanagan
Maitland Ward
Majel Barrett
Mak Gilchrist
Makenzie Moss
Makenzie Vega Norfolk
Mako
Makram Khoury
Maksim Chukharyov
Maksim Sukhanov
Mal Whyte
Mal Z. Lawrence
Malaika Arora Khan
Malcolm David Kelley
Malcolm Goodwin
Malcolm McDowell
Malcolm Shields
Malcolm Stewart
Malcolm Stoddard
Malcolm Stumpf
Malcolm Terris
Malcolm-Jamal Warner
Maleah Nipay-Padilla
Malese Jow
Malgorzata Gebel
Malick Bowens
Malik Yoba
Malin Åkerman
Malinda Williams
Malla McCown
Malonn Lévana
Malusi Skenjana
Mami Koyama
Mamie Gummer
Mamta Devi
Mana Taumaunu
Manami Konishi
Mandalynn Carlson
Mandy Moore
Mandy Patinkin
Mandy Siegfried
Manini Mishra
Manish Dayal
Manning Redwood
Manny Pérez
Mano Maniam
Manoj Bajpayee
Manolo Garcia
Manolo Solo
Manorama
Manu Bennett
Manu Narayan
Manuel Cabral
Manuel Padilla Jr.
Manuela Velasco
Manuj Gulati
Mao Daichi
Mapi Galán
Mar Sodupe
Mara Clark
Mara Hobel
Mara Wilson
Marama Corlett
Marc Akerstream
Marc Almond
Marc Andréoni
Marc Anthony
Marc Barbé
Marc Blucas
Marc Béland
Marc Donato
Marc Fayet
Marc Fayolle
Marc Gilpin
Marc Hosemann
Marc John Jefferies
Marc Lavoine
Marc Lawrence
Marc Macaulay
Marc McClure
Marc Senter
Marc Silvestri
Marc Singer
Marc Trottier
Marc Warren
Marc Winnick
Marc Wootton
Marcel Batangtaris
Marcel Berbert
Marcel Bozzuffi
Marcel Fix
Marcel Iureș
Marcel Marceau
Marceline Hugot
Marcell Nagy
Marcell Rosenblatt
Marcello Mastroianni
Marcello Thedford
Marcelo Escorel
Marcia Bennett
Marcia Dangerfield
Marcia DeBonis
Marcia Gay Harden
Marcia Jean Kurtz
Marcia McBroom
Marcia Wallace
Marcia Wright
Marco Claudiu Pascu
Marco Di Tieri
Marco Greco
Marco Khan
Marco Leonardi
Marco Perella
Marco Pérez
Marco Rodríguez
Marco St. John
Marcos Luna
Marcos Mundstock
Marcuis Harris
Marcus Byron Keating
Marcus Carl Franklin
Marcus Chait
Marcus Chong
Marcus Giamatti
Marcus Gilbert
Marcus Henderson
Marcus Jean Pirae
Marcus Lyle Brown
Marcus Scribner
Marcus T. Paulk
Marcus Thomas
Marcus Vaughn
Marcy Goldman
Marcy Kaptur
Marcy Lafferty
Mare Winningham
Maree Cheatham
Mareike Carrière
Marg Helgenberger
Marga Gómez
Margaret Anne Florence
Margaret Avery
Margaret Cho
Margaret Colin
Margaret Hamilton
Margaret Le Van
Margaret Qualley
Margaret Smith
Margaret Tyzack
Margaret Whitton
Margarita Franco
Margarita Levieva
Margarita Lozano
Margaux Fabre
Marge Champion
Margherita Guzzinati
Margie Impert
Margie St. Juste
Margo Dames
Margo Martindale
Margo Winkler
Margot Farley
Margot Kidder
Margot Robbie
Margot Ruth Tenenbaum
Marguerite Moreau
Marguerite Wheatley
Mari Koda
Mari Morrow
Mari Natsuki
Mari-Lou Gauthier
Maria Bello
Maria Boettner
Maria Breyman
Maria Canals-Barrera
Maria Cash
Maria Dizzia
Maria Doyle Kennedy
Maria Dragus
Maria Grazia Cucinotta
Maria Howell
Maria Menezes
Maria Olsen
Maria Paiato
Maria Ribeiro
Maria Russell
Maria Schrader
Maria Simon
Maria Thayer
Maria de Medeiros
Mariah Carey
Mariah I. Wilson
Mariah O'Brien
Marian Seldes
Marian Valev
Mariana Otero
Mariana Paola Vicente
Mariane Plasteig
Marianella Jimenez
Mariangela Melato
Mariann Gavelo
Marianna Hill
Marianna Palka
Marianne Denicourt
Marianne Faithfull
Marianne Hagan
Marianne Jean-Baptiste
Marianne Koch
Marianne Muellerleile
Maribel Verdú
Maribeth Monroe
Maricel Álvarez
Marie Avgeropoulos
Marie Blanchard
Marie Bunel
Marie Drion
Marie Féret
Marie Gillain
Marie Matiko
Marie Pillet
Marie Therese Chevallier
Marie-Anne Chazel
Marie-Françoise Audollent
Marie-Françoise Theodore
Marie-Josée Croze
Marie-Julie Baup
Marie-Laure Descoureaux
Marieh Delfino
Mariel Hemingway
Mariel Sheets
Mariella Frostrup
Marieve Herington
Marika Dominczyk
Marika Green
Marilu Henner
Marilyn Alex
Marilyn Burns
Marilyn Eastman
Marilyn Ghigliotti
Marilyn Hanold
Marilyn Joi
Marilyn Lightstone
Marilyn Manson
Marilyn Monroe
Marilyn Norry
Marilyne Canto
Marin Hinkle
Marin Ireland
Marina Benedict
Marina Berti
Marina Foïs
Marina Golbahari
Marina Hands
Marina Massironi
Marina Sirtis
Marina Squerciati
Mario
Mario Adorf
Mario Alarcón
Mario Cantone
Mario Casas
Mario Cimarro
Mario Ernesto Sánchez
Mario Gallo
Mario Joyner
Mario Machado
Mario Monicelli
Mario Van Peebles
Mario Yedidia
Marion Bailey
Marion Calvert
Marion Cotillard
Marion Darlington
Marion Lambert
Marion Martin
Marion McCorry
Marion Moseley
Marion O'Dwyer
Marion Ross
Marion Zinser
Marisa Berenson
Marisa Coughlan
Marisa Miller
Marisa Pavan
Marisa Ryan
Marisa Tomei
Mariska Hargitay
Marisol Doblado
Marisol Nichols
Marissa Jaret Winokur
Marissa Matrone
Marissa Ribisi
Marissa Skell
Marit Pia Jacobsen
Marita Geraghty
Marita Zouravlioff
Maritta Horwarth
Marius Biegai
Mariya Kozhevnikova
Mariya Mironova
Mariya Poroshina
Marián Labuda
Marjean Holden
Mark Abbott
Mark Acheson
Mark Adams
Mark Addy
Mark Anthony Major
Mark Bazeley
Mark Berry
Mark Blankfield
Mark Blum
Mark Boone Junior
Mark Boyd
Mark Brady
Mark Bringelson
Mark Camacho
Mark Capraro
Mark Carapezza
Mark Caso
Mark Caven
Mark Christopher Lawrence
Mark Coles Smith
Mark Consuelos
Mark Dacascos
Mark De Alessandro
Mark DeCarlo
Mark Donovan
Mark Duplass
Mark Dymond
Mark Famiglietti
Mark Fauser
Mark Fenton
Mark Feuerstein
Mark Fredrichs
Mark Gatiss
Mark Goddard
Mark Gruner
Mark Hamill
Mark Harelik
Mark Harmon
Mark Hengst
Mark Herlehy
Mark Herrier
Mark Hildreth
Mark Holton
Mark Houghton
Mark Ivanir
Mark James
Mark Kempner
Mark Kiely
Mark Killeen
Mark L. Taylor
Mark L. Young
Mark Lenard
Mark Lester
Mark Lewis
Mark Lewis Jones
Mark Linn-Baker
Mark Margolis
Mark Mason
Mark McGrath
Mark McKinney
Mark Metcalf
Mark Mitchinson
Mark Morales
Mark Moses
Mark Nassar
Mark Patton
Mark Pawson
Mark Pellegrino
Mark Persons
Mark Phelan
Mark Pillow
Mark Polish
Mark Povinelli
Mark Powley
Mark Rector
Mark Rendall
Mark Robert Ellis
Mark Roberts
Mark Rolston
Mark Ruffalo
Mark Ruka
Mark Ryan
Mark Rydell
Mark Rylance
Mark Saul
Mark Simich
Mark Strano
Mark Strong
Mark Tandy
Mark Thompson
Mark Torgl
Mark Valley
Mark Wahlberg
Mark Walton
Mark Webber
Mark Williams
Mark Wingett
Mark-Paul Gosselaar
Markie Post
Marko Igonda
Markus Flanagan
Markus Hamilton
Markus Parilo
Markéta Irglová
Marla Gibbs
Marla Maples
Marla Schaffel
Marla Sokoloff
Marla Sucharetza
Marlee Matlin
Marlene Dietrich
Marlene Forte
Marlene Katz
Marley Shelton
Marlon Brando
Marlon Kittel
Marlon Wayans
Marlon Yates Jr.
Marlowe Peyton
Marnix Van Den Broeke
Marny Eng
Marques Houston
Marquise Wilson
Mars Callahan
Marsha Dietlein
Marsha Hunt
Marsha Mason
Marsha Regis
Marsha Thomason
Marshall Allman
Marshall Bell
Marshall Chapman
Marshall Crenshaw
Marshall Johnson
Marshall Lewy
Marshall Manesh
Marshall Napier
Marshall R. Teague
Marta Etura
Marta Gastini
Marta Kober
Martha Carbonell
Martha Henry
Martha Higareda
Martha MacIsaac
Martha Plimpton
Martijn Lakemeier
Martin Arrowsmith
Martin Balsam
Martin Benson
Martin Casella
Martin Compston
Martin Copping
Martin Cummins
Martin Dingle-Wall
Martin Donovan
Martin Doyle
Martin Drainville
Martin Ferrero
Martin Freeman
Martin Gabel
Martin Henderson
Martin Huba
Martin Huberty
Martin Hughes
Martin Kemp
Martin Klebba
Martin Kove
Martin Landau
Martin Lawrence
Martin Luther
Martin May
Martin Mull
Martin Neufeld
Martin Priest
Martin Rapold
Martin Raymond
Martin Savage
Martin Scorsese
Martin Semmelrogge
Martin Sharpe
Martin Sheen
Martin Short
Martin Spanjers
Martin Starr
Martin Wuttke
Martina Gedeck
Martine Beswick
Martine Demaret
Martine Ferrière
Marton Csokas
Marty Adams
Marty Antonini
Marty Feldman
Martín Lombard
Marvin Chatinover
Marvin J. McIntyre
Marwan Kenzari
Mary Alice
Mary Ann Hermansen
Mary Astor
Mary Badham
Mary Beth Hurt
Mary Birdsong
Mary Catherine Garrison
Mary Christina Brown
Mary Crosby
Mary Doran
Mary Duffy
Mary Elizabeth Mastrantonio
Mary Elizabeth Winstead
Mary Ellen Trainor
Mary Forbes
Mary Gallagher
Mary Gibbs
Mary Gregory
Mary Gross
Mary J. Blige
Mary Jo Catlett
Mary Jo Ellis
Mary Jo Randle
Mary Kate Schellhardt
Mary Kate Wiles
Mary Kay Bergman
Mary Kay Cook
Mary Kay Place
Mary Louise Weller
Mary Louise Wilson
Mary Lynn Rajskub
Mary Makhatho
Mary Mara
Mary McCormack
Mary McDonnell
Mary Morasky
Mary Moulds
Mary Mouser
Mary O'Shea
Mary Page Keller
Mary Pat Gleason
Mary Philips
Mary Randle
Mary Riggans
Mary Steenburgen
Mary Stein
Mary Stockley
Mary Testa
Mary Tsoni
Mary Tyler Moore
Mary Vivian Pearce
Mary Walsh
Mary Wickes
Mary Wickliffe
Mary Wigmore
Mary Woronov
Mary Young
Mary-Ann Barlow
Mary-Kate Olsen
Mary-Louise Parker
Maryam Shayegan
Maryam d'Abo
Maryann Plunkett
Maryann Urbano
Maryiam Palvin Almani
Marylouise Burke
María Adánez
María Alché
María Aura
María Botto
María Conchita Alonso
María Isabel Díaz
María Luján Hidalgo
María Mercedes Villagra
María Rojo
María Teresa Ortega
María Valverde
Marília Pêra
Masaaki Ōkura
Masahiko Nishimura
Masahiro Toda
Masam Holden
Masane Tsukayama
Masasa Moyo
Masashi Fujimoto
Masashi Odate
Masato Hagiwara
Masato Tanno
Masaya Kato
Masayoshi Haneda
Masayuki Yui
Masi Oka
Mason Cook
Mason Dakota Galyon
Mason Gamble
Mason Lee
Mason Lucero
Massimo Ghini
Massimo Popolizio
Master Ali Haji
Master P
Mat Lucas
Mat Vairo
Mathabo Pieterson
Mather Zickel
Matheus Nachtergaele
Mathew Horne
Mathias Mlekuz
Mathieu Amalric
Mathieu Chedid
Mathieu Demy
Mathieu Goldfeld
Mathieu Kassovitz
Mathilda May
Mathilde Seigner
Matias Varela
Matisyahu
Matsuo Satoru
Matt Aune
Matt Bennett
Matt Berry
Matt Besser
Matt Bomer
Matt Bushell
Matt Champagne
Matt Cinquanta
Matt Clark
Matt Cohen
Matt Crabtree
Matt Craven
Matt Cross
Matt Czuchry
Matt Damon
Matt Day
Matt Dillon
Matt Foyer
Matt Frewer
Matt Gerald
Matt Gillanders
Matt Hardwick
Matt Hill
Matt Holland
Matt Hunter
Matt Johnson
Matt Jones
Matt Keeslar
Matt King
Matt Lanter
Matt Lauer
Matt LeBlanc
Matt Letscher
Matt Levin
Matt Long
Matt Lowe
Matt Lucas
Matt Lutz
Matt Malloy
Matt Marr
Matt McCormick
Matt McCoy
Matt McGrath
Matt McKenzie
Matt O'Leary
Matt O'Toole
Matt Prokop
Matt Ross
Matt Schulze
Matt Shively
Matt Smith
Matt Stern
Matt Stone
Matt Testro
Matt Vogel
Matt Walsh
Matt Winston
Matthew A. Brown
Matthew Aubrey
Matthew Barry
Matthew Beard
Matthew Bohrer
Matthew Brent
Matthew Broderick
Matthew C. Martino
Matthew Carey
Matthew Currie Holmes
Matthew Daddario
Matthew Davis
Matthew Del Negro
Matthew Dyktynski
Matthew Faber
Matthew Fenton
Matthew Fox
Matthew Frias
Matthew G. Taylor
Matthew Garber
Matthew Goode
Matthew Gray Gubler
Matthew Gumley
Matthew Harrison
Matthew J. Evans
Matthew Johnson
Matthew Josten
Matthew Knight
Matthew Lawrence
Matthew Leitch
Matthew Lewis
Matthew Lillard
Matthew Lintz
Matthew MacCaull
Matthew Macfadyen
Matthew Marsden
Matthew Marsh
Matthew McConaughey
Matthew McGrory
Matthew McNulty
Matthew Modine
Matthew Morrison
Matthew Nable
Matthew Newton
Matthew Perry
Matthew Price
Matthew R. Anderson
Matthew Rhys
Matthew Romero Moore
Matthew Ryan
Matthew Schallipp
Matthew Settle
Matthew Sussman
Matthew Temple
Matthew Timothy Olynyk
Matthew Walker
Matthew Whittet
Matthew Ziff
Matthew-Lee Erlbach
Matthias Brandt
Matthias Brenner
Matthias Habich
Matthias Klie
Matthias Schoenaerts
Matthieu Boujenah
Mattia Sbragia
Mattia Zaccaro
Matyelok Gibbs
Matías López
Maud Adams
Maude Apatow
Maulik Pancholy
Maura O'Malley
Maura Tierney
Maureen Keiller
Maureen Lipman
Maureen McCormick
Maureen O'Hara
Maureen O'Sullivan
Maureen Stapleton
Maurice Browning
Maurice Compte
Maurice Dean Wint
Maurice Evans
Maurice Godin
Maurice Kowalewski
Maurice LaMarche
Maurice Orozco
Maurice Roeves
Maurice Ronet
Maurice Sonnenberg
Maury Chaykin
Max Adler
Max Baker
Max Baldry
Max Beesley
Max Benitz
Max Brebant
Max Burkholder
Max Carver
Max Casella
Max Charles
Max Clifford
Max Deacon
Max Elliott Slade
Max Hart
Max Hayter
Max Irons
Max Kasch
Max Lewis
Max Martini
Max Minghella
Max Morrow
Max Perlich
Max Phipps
Max Pirkis
Max Records
Max Riemelt
Max Ryan
Max Showalter
Max Thieriot
Max Topplin
Max Wright
Max von Sydow
Maxence Perrin
Maxim Gaudette
Maxime Godart
Maximilian Dirr
Maximilian Schell
Maximilian Vollmar
Maximiliano Hernández
Maxine Bahns
Maxine Barnett
Maxine Peake
Maxwell McCabe-Lokos
Maxwell Perry Cotton
Maya Angelou
Maya Erskine
Maya Gilbert
Maya Hazen
Maya Rudolph
Maya Stange
Maya Zapata
Mayako Katsuragi
Maynard Eziashi
Mayu Suzuki
Maï Anh Le
Maïwenn
McCaleb Burnett
McKenzie Satterthwaite
Mckenna Grace
Meagan Good
Meagen Fay
Meat Loaf
Mediha Musliovic
Meegan Warner
Meena Serendib
Meera Simhan
Mees Peijnenburg
Meg Crosbie
Meg Foster
Meg Kubota
Meg Mundy
Meg Ryan
Meg Tilly
Megalyn Echikunwoke
Megan Alston
Megan Ambuhl Graner
Megan Boone
Megan Burns
Megan Cavanagh
Megan Charpentier
Megan Dodds
Megan Duffy
Megan Follows
Megan Fox
Megan Henning
Megan Hilty
Megan Mercier
Megan Mullally
Megan Murphy
Megan Park
Megan Tracz
Megan Ward
Megan Wolfley
Meggan Lennon
Meghan Ory
Megumi Okina
Megyn Price
Mehcad Brooks
Mehdi Nebbou
Mehmet Ferda
Meiling Melançon
Meisa Kuroki
Mekhi Phifer
Mel Blanc
Mel Brooks
Mel England
Mel Ferrer
Mel Gibson
Mel Harris
Mel Rodriguez
Melanie Brown
Melanie Chisholm
Melanie Griffith
Melanie Kinnaman
Melanie Lynskey
Melanie Mayron
Melanie Papalia
Melanie Scrofano
Melantha Blackthorne
Melina Kanakaredes
Melina Matthews
Melinda Clarke
Melinda Dillon
Melinda McGraw
Melinda O. Fee
Melinda Renee
Melissa Benoist
Melissa Bird
Melissa Bolona
Melissa Bratton
Melissa Campbell
Melissa De Sousa
Melissa Errico
Melissa George
Melissa Gilbert
Melissa Goldberg
Melissa Joan Hart
Melissa Keller
Melissa Leo
Melissa Marsala
Melissa McBride
Melissa McCarthy
Melissa Ordway
Melissa Price
Melissa Prophet
Melissa Roxburgh
Melissa Sagemiller
Melissa Tang
Melody Anderson
Melody Chase
Melody Klaver
Melonie Diaz
Melora Hardin
Melora Walters
Melvil Poupaud
Melvin Van Peebles
Melvyn Douglas
Melyssa Ade
Mena Suvari
Mengke Bateer
Merab Ninidze
Mercedes McNab
Mercedes Morán
Mercedes Ruehl
Mercy Malick
Meredith Bailey
Meredith Braun
Meredith Droeger
Meredith Giangrande
Meredith Hagner
Meredith Salenger
Meredith Scott Lynn
Merik Tadros
Merila Zarei
Merl Reagle
Merle Kennedy
Merrie Lynn Ross
Merritt Butrick
Merritt Patterson
Merritt Wever
Merv Cross
Mervyn Johns
Merwin Mondesir
Meryl Streep
Meryl Williams
Method Man
Mews Small
Meyne Wyatt
Mia Bendixsen
Mia Cottet
Mia Drake Inderbitzin
Mia Farrow
Mia Goth
Mia Kirshner
Mia McKenna-Bruce
Mia Moretti
Mia Sara
Mia Wasikowska
Mia Xitlali
Micah Alberti
Micah Berry
Micah Lavette
Micah Sloat
Micah Stuart
Michael A. Goorjian
Michael Aaron Milligan
Michael Abbott Jr.
Michael Aguero
Michael Anderson Jr.
Michael Angarano
Michael Aparo
Michael Archer
Michael Arden
Michael Aronov
Michael Artura
Michael Ashton
Michael B. Jordan
Michael Bacall
Michael Badalucco
Michael Bailey Smith
Michael Barry
Michael Barrymore
Michael Bay
Michael Beach
Michael Beasley
Michael Beattie
Michael Beck
Michael Bell
Michael Berryman
Michael Biehn
Michael Billington
Michael Birkeland
Michael Blain-Rozgay
Michael Blodgett
Michael Boatman
Michael Bolten
Michael Bowen
Michael Brainard
Michael Brandon
Michael Bryan French
Michael Budd
Michael Buffer
Michael Buie
Michael Bunin
Michael Buscemi
Michael Byrne
Michael C. Hall
Michael C. Maronna
Michael C. Williams
Michael Caine
Michael Caldwell
Michael Cardelle
Michael Carman
Michael Cassidy
Michael Caton
Michael Cavadias
Michael Cavanaugh
Michael Cera
Michael Cerveris
Michael Chekhov
Michael Chen
Michael Chernus
Michael Chiklis
Michael Chinyamurindi
Michael Christiansen
Michael Ciesla
Michael Clarke Duncan
Michael Coleman
Michael Collins
Michael Conner Humphreys
Michael Constantine
Michael Cortez
Michael Countryman
Michael Crawford
Michael Cudlitz
Michael Culkin
Michael Culver
Michael Currie
Michael D. Roberts
Michael Davis
Michael DeLorenzo
Michael DeLuise
Michael Dean Jacobs
Michael Delano
Michael Denison
Michael Denkha
Michael Derek
Michael Des Barres
Michael Dorman
Michael Dorn
Michael Douglas
Michael Doven
Michael Drayer
Michael Dudikoff
Michael E. Rodgers
Michael E. Williamson
Michael Ealy
Michael Earl Reid
Michael Edward-Stevens
Michael Edwards
Michael Eisner
Michael Eklund
Michael Elphick
Michael Emerson
Michael Ensign
Michael Esparza
Michael Esper
Michael Fassbender
Michael Finger
Michael Flynn
Michael G. Wilkinson
Michael Gaertner
Michael Gambon
Michael Gaston
Michael Gladis
Michael Glover
Michael Goodwin
Michael Gothard
Michael Gough
Michael Gross
Michael Guarino Jr.
Michael Gwisdek
Michael Hall D'Addario
Michael Harding
Michael Harris
Michael Higgenbottom
Michael Higgins
Michael Hitchcock
Michael Hogan
Michael Hordern
Michael Hyatt
Michael Ian Black
Michael Imperioli
Michael Irby
Michael Ironside
Michael Irvin
Michael J. Blashill
Michael J. Burg
Michael J. Fox
Michael J. Morris
Michael J. Pagan
Michael J. Pollard
Michael Jackson
Michael Jai White
Michael Jayston
Michael Jenn
Michael Jeter
Michael Jibson
Michael Joiner
Michael Jordan
Michael Joseph Thomas Ward
Michael Kanev
Michael Karnow
Michael Keaton
Michael Kelly
Michael Kenneth Williams
